year,manufacturer,fuelType,name,transmission,engine,mileage,listingPrice,variant,age
2010.0,Suzuki,Petrol,Suzuki Alto 2010 for sale in Karachi,Manual,1000cc,"100,000 km",1150000.0,Alto,15.0
2014.0,Daihatsu,Petrol,Daihatsu Hijet 2014 for sale in Karachi,Automatic,660cc,"1,258 km",1670000.0,Hijet,11.0
2016.0,Suzuki,Petrol,Suzuki Cultus 2016 for sale in Karachi,Manual,1000cc,"71,000 km",1750000.0,Cultus,9.0
2021.0,KIA,Petrol,KIA Sorento 2021 for sale in Karachi,Automatic,2400cc,"48,000 km",7350000.0,Sorento,4.0
2021.0,Toyota,Petrol,Toyota Corolla 2021 for sale in Karachi,Automatic,1598cc,"1,800 km",6600000.0,Corolla,4.0
2025.0,Toyota,Petrol,Toyota Raize 2025 for sale in Karachi,Automatic,1000cc,"58,000 km",5800000.0,Raize,0.0
2018.0,Toyota,Petrol,Toyota Vitz 2018 for sale in Karachi,Automatic,1000cc,"78,000 km",3650000.0,Vitz,7.0
2023.0,Honda,Petrol,Honda HR-V 2023 for sale in Karachi,Automatic,1500cc,"17,550 km",6420000.0,HR-V,2.0
2014.0,Toyota,Hybrid,Toyota Crown 2014 for sale in Karachi,Automatic,2500cc,"86,000 km",14000000.0,Crown,11.0
2013.0,Daihatsu,Petrol,Daihatsu Hijet 2013 for sale in Karachi,Automatic,660cc,"100,000 km",1600000.0,Hijet,12.0
2000.0,Honda,Petrol,Honda Civic 2000 for sale in Karachi,Manual,1800cc,"5,000 km",2800000.0,Civic,25.0
2015.0,Suzuki,Petrol,Suzuki Mehran 2015 for sale in Karachi,Manual,796cc,"75,000 km",975000.0,Mehran,10.0
2004.0,Suzuki,Petrol,Suzuki Alto 2004 for sale in Karachi,Manual,1000cc,"15,000 km",640000.0,Alto,21.0
2020.0,Honda,Petrol,Honda Civic 2020 for sale in Karachi,Automatic,1800cc,"75,000 km",5700000.0,Civic,5.0
2023.0,Hyundai,Petrol,Hyundai Elantra 2023 for sale in Karachi,Automatic,1600cc,"19,500 km",5480000.0,Elantra,2.0
2021.0,Prince,Petrol,Prince Pearl 2021 for sale in Karachi,Manual,800cc,"15,000 km",1250000.0,Pearl,4.0
2006.0,Suzuki,Petrol,Suzuki Liana 2006 for sale in Karachi,Manual,1300cc,"140,000 km",1250000.0,Liana,19.0
2017.0,Honda,Petrol,Honda Civic 2017 for sale in Karachi,Automatic,1800cc,"43,000 km",4750000.0,Civic,8.0
2017.0,Toyota,Petrol,Toyota Corolla 2017 for sale in Karachi,Automatic,1800cc,"90,000 km",4500000.0,Corolla,8.0
2022.0,KIA,Petrol,KIA Sportage 2022 for sale in Karachi,Automatic,2000cc,"10,700 km",6680000.0,Sportage,3.0
2007.0,Toyota,Petrol,Toyota Passo 2007 for sale in Karachi,Automatic,1000cc,"115,659 km",1700000.0,Passo,18.0
2013.0,Honda,Petrol,Honda City 2013 for sale in Karachi,Manual,1300cc,"96,000 km",2450000.0,City,12.0
2008.0,Honda,Petrol,Honda Civic 2008 for sale in Karachi,Automatic,1800cc,"200,000 km",2100000.0,Civic,17.0
2017.0,Suzuki,Petrol,Suzuki Wagon R 2017 for sale in Karachi,Manual,1000cc,"100,000 km",1860000.0,Wagon R,8.0
1997.0,Toyota,Diesel,Toyota Prado 1997 for sale in Karachi,Automatic,3000cc,"200,000 km",4800000.0,Prado,28.0
1998.0,Suzuki,Petrol,Suzuki Mehran 1998 for sale in Karachi,Manual,800cc,"135,000 km",350000.0,Mehran,27.0
2013.0,Nissan,Petrol,Nissan Dayz 2013 for sale in Karachi,Automatic,660cc,"79,000 km",2240000.0,Dayz,12.0
2005.0,Mitsubishi,Petrol,Mitsubishi Lancer 2005 for sale in Karachi,Manual,1300cc,"275,000 km",1400000.0,Lancer,20.0
2005.0,Toyota,Petrol,Toyota Vitz 2005 for sale in Karachi,Automatic,1000cc,"110,000 km",2000000.0,Vitz,20.0
2006.0,Suzuki,Petrol,Suzuki Mehran 2006 for sale in Karachi,Manual,800cc,"134,679 km",660000.0,Mehran,19.0
2004.0,Suzuki,Petrol,Suzuki Cultus 2004 for sale in Karachi,Manual,1000cc,1 km,750000.0,Cultus,21.0
2010.0,Toyota,Petrol,Toyota Corolla 2010 for sale in Karachi,Manual,1300cc,"164,000 km",2075000.0,Corolla,15.0
2023.0,Changan,Petrol,Changan Oshan X7 2023 for sale in Karachi,Automatic,1500cc,"22,300 km",7800000.0,Oshan X7,2.0
2007.0,Suzuki,Petrol,Suzuki Alto 2007 for sale in Karachi,Manual,1000cc,"35,990 km",670000.0,Alto,18.0
2025.0,Changan,Petrol,Changan Oshan X7 2025 for sale in Karachi,Automatic,1500cc,"5,000 km",8710000.0,Oshan X7,0.0
2012.0,Suzuki,Petrol,Suzuki Alto 2012 for sale in Karachi,Manual,1000cc,"117,000 km",1150000.0,Alto,13.0
2022.0,Toyota,Diesel,Toyota Fortuner 2022 for sale in Karachi,Automatic,2800cc,"41,109 km",17100000.0,Fortuner,3.0
2014.0,Nissan,Petrol,Nissan Clipper 2014 for sale in Karachi,Automatic,660cc,"874,000 km",1500000.0,Clipper,11.0
2023.0,Changan,Petrol,Changan Oshan X7 2023 for sale in Karachi,Automatic,1500cc,"11,200 km",7800000.0,Oshan X7,2.0
2000.0,Suzuki,Petrol,Suzuki Baleno 2000 for sale in Karachi,Manual,1300cc,"12,300 km",775000.0,Baleno,25.0
2020.0,Suzuki,Petrol,Suzuki Cultus 2020 for sale in Karachi,Manual,1000cc,"70,000 km",3000000.0,Cultus,5.0
2003.0,Toyota,Petrol,Toyota Surf 2003 for sale in Karachi,Automatic,2700cc,"165,000 km",6100000.0,Surf,22.0
2024.0,Suzuki,Petrol,Suzuki Swift 2024 for sale in Karachi,Automatic,1200cc,"26,000 km",4690000.0,Swift,1.0
2016.0,Suzuki,Petrol,Suzuki Wagon R 2016 for sale in Karachi,Manual,1000cc,"64,500 km",1880000.0,Wagon R,9.0
2021.0,Toyota,Petrol,Toyota Land Cruiser 2021 for sale in Karachi,Automatic,4600cc,"24,697 km",50000000.0,Land Cruiser,4.0
2018.0,Suzuki,Petrol,Suzuki Ravi 2018 for sale in Karachi,Manual,800cc,1 km,1050000.0,Ravi,7.0
2015.0,Toyota,Petrol,Toyota Vitz 2015 for sale in Karachi,Automatic,1000cc,"70,000 km",3120000.0,Vitz,10.0
2008.0,Daihatsu,Petrol,Daihatsu Cuore 2008 for sale in Karachi,Automatic,800cc,"16,000 km",2000000.0,Cuore,17.0
2015.0,Toyota,Hybrid,Toyota Aqua 2015 for sale in Karachi,Automatic,1500cc,"97,000 km",4000000.0,Aqua,10.0
2002.0,Toyota,Petrol,Toyota Platz 2002 for sale in Karachi,Automatic,1000cc,"132,000 km",1260000.0,Platz,23.0
2018.0,Toyota,Petrol,Toyota Corolla 2018 for sale in Karachi,Manual,1300cc,"59,000 km",4600000.0,Corolla,7.0
1986.0,Toyota,Petrol,Toyota Corolla 1986 for sale in Karachi,Manual,1300cc,"123,000 km",180000.0,Corolla,39.0
2014.0,Suzuki,Petrol,Suzuki Cultus 2014 for sale in Karachi,Manual,1000cc,"89,000 km",1415000.0,Cultus,11.0
2007.0,Suzuki,Petrol,Suzuki Cultus 2007 for sale in Karachi,Manual,1000cc,"89,856 km",650000.0,Cultus,18.0
2025.0,Toyota,Petrol,Toyota Yaris Sedan 2025 for sale in Karachi,Automatic,1300cc,55 km,5100000.0,Yaris Sedan,0.0
2020.0,KIA,Petrol,KIA Sportage 2020 for sale in Karachi,Automatic,2000cc,"55,000 km",6325000.0,Sportage,5.0
2015.0,Mazda,Petrol,Mazda Flair 2015 for sale in Karachi,Automatic,660cc,"83,000 km",2100000.0,Flair,10.0
2022.0,KIA,Petrol,KIA Sportage 2022 for sale in Karachi,Automatic,2000cc,"4,775 km",7400000.0,Sportage,3.0
2018.0,Toyota,Petrol,Toyota Vitz 2018 for sale in Karachi,Automatic,996cc,"136,000 km",3850000.0,Vitz,7.0
2002.0,Suzuki,Petrol,Suzuki Mehran 2002 for sale in Karachi,Manual,800cc,"60,000 km",500000.0,Mehran,23.0
2014.0,Toyota,Petrol,Toyota Corolla 2014 for sale in Karachi,Automatic,1300cc,"65,000 km",3895000.0,Corolla,11.0
2020.0,Suzuki,Petrol,Suzuki Cultus 2020 for sale in Karachi,Automatic,1000cc,"47,000 km",3390000.0,Cultus,5.0
2007.0,Daihatsu,Petrol,Daihatsu Cuore 2007 for sale in Karachi,Manual,800cc,"10,000 km",750000.0,Cuore,18.0
2019.0,Suzuki,Petrol,Suzuki Bolan 2019 for sale in Karachi,Manual,800cc,"67,000 km",1400000.0,Bolan,6.0
2016.0,BMW,Petrol,BMW X1 2016 for sale in Karachi,Automatic,1500cc,"86,121 km",6800000.0,X1,9.0
2006.0,Chevrolet,Petrol,Chevrolet Joy 2006 for sale in Karachi,Manual,800cc,"190,000 km",630000.0,Joy,19.0
2015.0,Toyota,Hybrid,Toyota Aqua 2015 for sale in Karachi,Automatic,1500cc,"95,000 km",3850000.0,Aqua,10.0
1992.0,Suzuki,Petrol,Suzuki Ravi 1992 for sale in Karachi,Manual,800cc,"10,000 km",290000.0,Ravi,33.0
2023.0,Toyota,Diesel,Toyota Hilux 2023 for sale in Karachi,Automatic,2400cc,100 km,16000000.0,Hilux,2.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"69,000 km",5875000.0,Raize,5.0
2023.0,KIA,Petrol,KIA Sportage 2023 for sale in Karachi,Automatic,2000cc,"25,000 km",6820000.0,Sportage,2.0
2022.0,Daihatsu,Petrol,Daihatsu Mira 2022 for sale in Karachi,Automatic,660cc,"22,977 km",3350000.0,Mira,3.0
2005.0,Suzuki,Petrol,Suzuki Cultus 2005 for sale in Karachi,Manual,1000cc,"200,000 km",700000.0,Cultus,20.0
2018.0,Honda,Petrol,Honda City 2018 for sale in Karachi,Automatic,1300cc,"62,540 km",3525000.0,City,7.0
2016.0,Suzuki,Petrol,Suzuki Ravi 2016 for sale in Karachi,Manual,800cc,"100,023 km",800000.0,Ravi,9.0
1989.0,Suzuki,Petrol,Suzuki Swift 1989 for sale in Karachi,Manual,1300cc,"50,000 km",475000.0,Swift,36.0
2014.0,Honda,Petrol,Honda City 2014 for sale in Karachi,Automatic,1500cc,"98,500 km",2950000.0,City,11.0
2019.0,Suzuki,Petrol,Suzuki Cultus 2019 for sale in Karachi,Manual,1000cc,"29,000 km",3180000.0,Cultus,6.0
2010.0,Suzuki,Petrol,Suzuki Every 2010 for sale in Karachi,Automatic,660cc,"146,734 km",1425000.0,Every,15.0
2018.0,Daihatsu,Petrol,Daihatsu Mira 2018 for sale in Karachi,Automatic,660cc,"100,000 km",2700000.0,Mira,7.0
2021.0,Honda,Petrol,Honda Civic 2021 for sale in Karachi,Automatic,1800cc,"38,000 km",6350000.0,Civic,4.0
2021.0,Honda,Petrol,Honda Civic 2021 for sale in Karachi,Automatic,1800cc,"38,000 km",6350000.0,Civic,4.0
1996.0,Suzuki,Petrol,Suzuki Khyber 1996 for sale in Karachi,Manual,1000cc,"21,000 km",360000.0,Khyber,29.0
2012.0,Daihatsu,Petrol,Daihatsu Cuore 2012 for sale in Karachi,Manual,800cc,"10,000 km",1050000.0,Cuore,13.0
2024.0,Haval,Hybrid,Haval H6 2024 for sale in Karachi,Automatic,1500cc,"6,500 km",11100000.0,H6,1.0
2005.0,Chevrolet,Petrol,Chevrolet Optra 2005 for sale in Karachi,Automatic,1600cc,"100,000 km",1800000.0,Optra,20.0
2021.0,Toyota,Petrol,Toyota Yaris Sedan 2021 for sale in Karachi,Automatic,1300cc,"60,000 km",4150000.0,Yaris Sedan,4.0
2016.0,Ford,Petrol,Ford F 150 2016 for sale in Karachi,Automatic,3500cc,"60,500 km",18900000.0,F 150,9.0
2006.0,Suzuki,Petrol,Suzuki Cultus 2006 for sale in Karachi,Manual,1000cc,"100,000 km",920000.0,Cultus,19.0
2022.0,Suzuki,Petrol,Suzuki Alto 2022 for sale in Karachi,Automatic,660cc,"48,000 km",2830000.0,Alto,3.0
2020.0,KIA,Petrol,KIA Sportage 2020 for sale in Karachi,Automatic,2000cc,"38,000 km",6400000.0,Sportage,5.0
2012.0,Toyota,Petrol,Toyota Vitz 2012 for sale in Karachi,Automatic,1300cc,"125,000 km",2490000.0,Vitz,13.0
2016.0,Honda,Petrol,Honda City 2016 for sale in Karachi,Automatic,1300cc,"104,000 km",3380000.0,City,9.0
2024.0,Toyota,Diesel,Toyota Hilux 2024 for sale in Karachi,Automatic,2800cc,"35,000 km",14500000.0,Hilux,1.0
2012.0,Daihatsu,Petrol,Daihatsu Mira 2012 for sale in Karachi,Automatic,660cc,"100,000 km",2000000.0,Mira,13.0
2010.0,Suzuki,Petrol,Suzuki Alto 2010 for sale in Karachi,Manual,1000cc,"54,066 km",1250000.0,Alto,15.0
2016.0,Toyota,Diesel,Toyota Hilux 2016 for sale in Karachi,Manual,2500cc,"75,000 km",7000000.0,Hilux,9.0
2015.0,Honda,Petrol,Honda City 2015 for sale in Karachi,Manual,1500cc,"67,000 km",3350000.0,City,10.0
1999.0,Suzuki,Petrol,Suzuki Khyber 1999 for sale in Karachi,Manual,1000cc,"50,000 km",425000.0,Khyber,26.0
2005.0,Suzuki,Petrol,Suzuki Cultus 2005 for sale in Karachi,Manual,1000cc,"100,000 km",680000.0,Cultus,20.0
2020.0,Honda,Petrol,Honda City 2020 for sale in Karachi,Automatic,1500cc,"52,800 km",4050000.0,City,5.0
2018.0,Toyota,Petrol,Toyota Corolla 2018 for sale in Karachi,Automatic,1600cc,"81,000 km",4400000.0,Corolla,7.0
2019.0,Suzuki,Petrol,Suzuki Cultus 2019 for sale in Karachi,Manual,1000cc,"62,000 km",2500000.0,Cultus,6.0
2008.0,Suzuki,Petrol,Suzuki APV 2008 for sale in Karachi,Manual,1600cc,"110,000 km",1850000.0,APV,17.0
2018.0,Daihatsu,Petrol,Daihatsu Mira 2018 for sale in Karachi,Automatic,660cc,"66,000 km",2940000.0,Mira,7.0
2010.0,Suzuki,Petrol,Suzuki Mehran 2010 for sale in Karachi,Manual,800cc,"100,000 km",680000.0,Mehran,15.0
2022.0,Daihatsu,Petrol,Daihatsu Mira 2022 for sale in Karachi,Automatic,660cc,"33,300 km",4000000.0,Mira,3.0
2021.0,KIA,Petrol,KIA Picanto 2021 for sale in Karachi,Automatic,1000cc,"44,000 km",3000000.0,Picanto,4.0
2020.0,KIA,Petrol,KIA Sportage 2020 for sale in Karachi,Automatic,2000cc,"60,000 km",6500000.0,Sportage,5.0
2016.0,Mazda,Petrol,Mazda Scrum Van 2016 for sale in Karachi,Automatic,660cc,"145,000 km",2100000.0,Scrum Van,9.0
2021.0,Audi,Electric,Audi e-tron 2021 for sale in Karachi,Automatic,cc,"51,000 km",16500000.0,e-tron,4.0
1993.0,Toyota,Diesel,Toyota Hiace 1993 for sale in Karachi,Manual,2800cc,"100,000 km",3499999.0,Hiace,32.0
2006.0,Honda,Petrol,Honda Civic 2006 for sale in Karachi,Automatic,1800cc,"120,000 km",1590000.0,Civic,19.0
2020.0,Toyota,Hybrid,Toyota Corolla Touring 2020 for sale in Karachi,Automatic,1800cc,"60,000 km",8800000.0,Corolla Touring,5.0
2014.0,Daihatsu,Petrol,Daihatsu Mira 2014 for sale in Karachi,Automatic,660cc,"82,000 km",2350000.0,Mira,11.0
2017.0,Daihatsu,Petrol,Daihatsu Hijet 2017 for sale in Karachi,Automatic,660cc,"80,000 km",1400000.0,Hijet,8.0
1986.0,Suzuki,Petrol,Suzuki FX 1986 for sale in Karachi,Manual,800cc,"170,000 km",165000.0,FX,39.0
2017.0,Suzuki,Petrol,Suzuki Swift 2017 for sale in Karachi,Automatic,1300cc,"10,200 km",2600000.0,Swift,8.0
2015.0,Mitsubishi,Petrol,Mitsubishi Ek Wagon 2015 for sale in Karachi,Automatic,660cc,"115,000 km",2500000.0,Ek Wagon,10.0
2022.0,Toyota,Petrol,Toyota Yaris Sedan 2022 for sale in Karachi,Automatic,1300cc,"44,500 km",4300000.0,Yaris Sedan,3.0
2016.0,Toyota,Petrol,Toyota Corolla 2016 for sale in Karachi,Automatic,1800cc,"133,000 km",4000000.0,Corolla,9.0
2023.0,Toyota,Diesel,Toyota Fortuner 2023 for sale in Karachi,Automatic,2800cc,"59,000 km",16800000.0,Fortuner,2.0
2022.0,Toyota,Diesel,Toyota Fortuner 2022 for sale in Karachi,Automatic,2800cc,"59,000 km",15800000.0,Fortuner,3.0
2023.0,Hyundai,Petrol,Hyundai Tucson 2023 for sale in Karachi,Automatic,2000cc,"35,000 km",7880000.0,Tucson,2.0
2015.0,Toyota,Diesel,Toyota Hilux 2015 for sale in Karachi,Automatic,2800cc,"98,000 km",9700000.0,Hilux,10.0
2010.0,Suzuki,Petrol,Suzuki Mehran 2010 for sale in Karachi,Manual,800cc,"10,000 km",680000.0,Mehran,15.0
2022.0,Peugeot,Petrol,Peugeot 2008 2022 for sale in Karachi,Automatic,1200cc,"46,000 km",4950000.0,2008,3.0
2019.0,Suzuki,Petrol,Suzuki Alto 2019 for sale in Karachi,Automatic,660cc,"59,000 km",2570000.0,Alto,6.0
2018.0,Suzuki,Petrol,Suzuki Wagon R 2018 for sale in Karachi,Manual,1000cc,"52,000 km",2300000.0,Wagon R,7.0
1989.0,Suzuki,Petrol,Suzuki Mehran 1989 for sale in Karachi,Manual,800cc,"999,999 km",450000.0,Mehran,36.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"64,000 km",5800000.0,Raize,5.0
2020.0,Suzuki,Petrol,Suzuki Alto 2020 for sale in Karachi,Manual,660cc,"75,000 km",2130000.0,Alto,5.0
2019.0,Suzuki,Petrol,Suzuki Cultus 2019 for sale in Karachi,Manual,1000cc,"59,000 km",2550000.0,Cultus,6.0
2022.0,Toyota,Diesel,Toyota Fortuner 2022 for sale in Karachi,Automatic,2800cc,"25,800 km",16895000.0,Fortuner,3.0
2022.0,Toyota,Petrol,Toyota Passo 2022 for sale in Karachi,Automatic,1000cc,"24,000 km",4200000.0,Passo,3.0
2007.0,Mitsubishi,Petrol,Mitsubishi Ek Wagon 2007 for sale in Karachi,Automatic,660cc,"160,041 km",1670000.0,Ek Wagon,18.0
2022.0,Nissan,Hybrid,Nissan Dayz 2022 for sale in Karachi,Automatic,660cc,"69,000 km",4100000.0,Dayz,3.0
2012.0,Mitsubishi,Petrol,Mitsubishi Ek Wagon 2012 for sale in Karachi,Automatic,660cc,"85,000 km",1750000.0,Ek Wagon,13.0
2018.0,Suzuki,Petrol,Suzuki Swift 2018 for sale in Karachi,Manual,1300cc,"55,000 km",2500000.0,Swift,7.0
2007.0,Toyota,Petrol,Toyota Vitz 2007 for sale in Karachi,Automatic,1000cc,"107,000 km",2250000.0,Vitz,18.0
2012.0,Toyota,Petrol,Toyota Corolla 2012 for sale in Karachi,Automatic,1600cc,"75,383 km",3050000.0,Corolla,13.0
1996.0,Honda,Petrol,Honda Civic 1996 for sale in Karachi,Manual,1500cc,"200,000 km",1300000.0,Civic,29.0
2024.0,Toyota,Petrol,Toyota Corolla 2024 for sale in Karachi,Automatic,1800cc,850 km,7900000.0,Corolla,1.0
2006.0,Suzuki,Petrol,Suzuki Swift 2006 for sale in Karachi,Automatic,1300cc,"70,000 km",1980000.0,Swift,19.0
2003.0,Honda,Petrol,Honda Civic 2003 for sale in Karachi,Automatic,1500cc,"144,000 km",1850000.0,Civic,22.0
2016.0,Toyota,Diesel,Toyota Hilux 2016 for sale in Karachi,Automatic,2500cc,"110,000 km",6900000.0,Hilux,9.0
2020.0,Nissan,Petrol,Nissan Clipper 2020 for sale in Karachi,Automatic,660cc,"51,000 km",2550000.0,Clipper,5.0
2015.0,Honda,Petrol,Honda Civic 2015 for sale in Karachi,Automatic,1800cc,"95,000 km",3650000.0,Civic,10.0
2010.0,Toyota,Petrol,Toyota Prado 2010 for sale in Karachi,Automatic,2700cc,"75,804 km",13800000.0,Prado,15.0
2021.0,Honda,Petrol,Honda BR-V 2021 for sale in Karachi,Automatic,1500cc,"43,500 km",5100000.0,BR-V,4.0
2025.0,Toyota,Petrol,Toyota Yaris Sedan 2025 for sale in Karachi,Automatic,1300cc,70 km,5075000.0,Yaris Sedan,0.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"73,000 km",6250000.0,Raize,5.0
2007.0,Mitsubishi,Petrol,Mitsubishi Minica 2007 for sale in Karachi,Automatic,660cc,"156,000 km",1450000.0,Minica,18.0
1995.0,Suzuki,LPG,Suzuki Margalla 1995 for sale in Karachi,Manual,1300cc,"65,000 km",530000.0,Margalla,30.0
1995.0,Honda,Petrol,Honda Civic 1995 for sale in Karachi,Manual,1500cc,"100,000 km",750000.0,Civic,30.0
2006.0,Suzuki,Petrol,Suzuki Mehran 2006 for sale in Karachi,Manual,800cc,"55,127 km",525000.0,Mehran,19.0
2014.0,Honda,Hybrid,Honda Vezel 2014 for sale in Karachi,Automatic,1500cc,"120,000 km",4390000.0,Vezel,11.0
2022.0,Toyota,Petrol,Toyota Yaris Hatchback 2022 for sale in Karachi,Automatic,1000cc,"94,000 km",4250000.0,Yaris Hatchback,3.0
2013.0,Honda,Petrol,Honda Civic 2013 for sale in Karachi,Automatic,1800cc,"132,700 km",3300000.0,Civic,12.0
2022.0,Changan,Petrol,Changan Alsvin 2022 for sale in Karachi,Automatic,1500cc,"7,500 km",4000000.0,Alsvin,3.0
2002.0,Honda,Petrol,Honda City 2002 for sale in Karachi,Manual,1300cc,"100,000 km",980000.0,City,23.0
2006.0,Suzuki,LPG,Suzuki Alto 2006 for sale in Karachi,Manual,1000cc,"85,000 km",760000.0,Alto,19.0
1986.0,Toyota,Petrol,Toyota Corolla 1986 for sale in Karachi,Manual,1600cc,"22,563 km",680000.0,Corolla,39.0
2014.0,Toyota,Petrol,Toyota Corolla 2014 for sale in Karachi,Automatic,1800cc,"87,000 km",3855000.0,Corolla,11.0
2012.0,Toyota,Petrol,Toyota Corolla Fielder 2012 for sale in Karachi,Automatic,1500cc,"164,790 km",2550000.0,Corolla Fielder,13.0
2025.0,Toyota,Diesel,Toyota Hilux 2025 for sale in Karachi,Automatic,2800cc,"5,200 km",16700000.0,Hilux,0.0
2022.0,Daihatsu,Petrol,Daihatsu Tanto 2022 for sale in Karachi,Automatic,660cc,"21,000 km",3500000.0,Tanto,3.0
2022.0,Honda,Petrol,Honda City 2022 for sale in Karachi,Automatic,1200cc,"51,000 km",4290000.0,City,3.0
2007.0,Suzuki,Petrol,Suzuki Alto 2007 for sale in Karachi,Automatic,1000cc,"130,000 km",950000.0,Alto,18.0
2022.0,DFSK,Petrol,DFSK Glory 580 2022 for sale in Karachi,Automatic,1500cc,"37,000 km",4600000.0,Glory 580,3.0
2007.0,Suzuki,Petrol,Suzuki Mehran 2007 for sale in Karachi,Manual,800cc,"11,000 km",600000.0,Mehran,18.0
2006.0,Honda,Petrol,Honda Civic 2006 for sale in Karachi,Manual,1800cc,"150,000 km",1400000.0,Civic,19.0
2008.0,Suzuki,Petrol,Suzuki Cultus 2008 for sale in Karachi,Manual,1000cc,"35,000 km",950000.0,Cultus,17.0
2021.0,Changan,Petrol,Changan Karvaan 2021 for sale in Karachi,Manual,1000cc,"90,000 km",2100000.0,Karvaan,4.0
2022.0,Suzuki,Petrol,Suzuki Swift 2022 for sale in Karachi,Automatic,1200cc,"42,500 km",4450000.0,Swift,3.0
2015.0,Suzuki,Petrol,Suzuki Mehran 2015 for sale in Karachi,Manual,796cc,"80,000 km",950000.0,Mehran,10.0
2013.0,Honda,Petrol,Honda Civic 2013 for sale in Karachi,Automatic,1800cc,"75,000 km",3650000.0,Civic,12.0
2005.0,Suzuki,Petrol,Suzuki Cultus 2005 for sale in Karachi,Manual,1000cc,"100,000 km",640000.0,Cultus,20.0
2015.0,Suzuki,Petrol,Suzuki Bolan 2015 for sale in Karachi,Manual,800cc,"50,000 km",1150000.0,Bolan,10.0
2007.0,Suzuki,Petrol,Suzuki Ravi 2007 for sale in Karachi,Manual,800cc,"19,530 km",400000.0,Ravi,18.0
2022.0,KIA,Petrol,KIA Sportage 2022 for sale in Karachi,Automatic,2000cc,"78,000 km",7250000.0,Sportage,3.0
2014.0,Toyota,Hybrid,Toyota Aqua 2014 for sale in Karachi,Automatic,1500cc,"54,700 km",3650000.0,Aqua,11.0
2006.0,Suzuki,Petrol,Suzuki Cultus 2006 for sale in Karachi,Manual,1000cc,"40,000 km",910000.0,Cultus,19.0
1987.0,Suzuki,Petrol,Suzuki FX 1987 for sale in Karachi,Manual,800cc,"18,000 km",200000.0,FX,38.0
2019.0,Suzuki,Petrol,Suzuki Swift 2019 for sale in Karachi,Automatic,1300cc,"51,000 km",2800000.0,Swift,6.0
2005.0,Suzuki,Petrol,Suzuki Cultus 2005 for sale in Karachi,Manual,1000cc,"215,555 km",680000.0,Cultus,20.0
1997.0,Suzuki,Petrol,Suzuki Mehran 1997 for sale in Karachi,Manual,800cc,"123,456 km",345000.0,Mehran,28.0
2020.0,Honda,Petrol,Honda Civic 2020 for sale in Karachi,Automatic,1500cc,"64,000 km",5500000.0,Civic,5.0
2013.0,Suzuki,Petrol,Suzuki Bolan 2013 for sale in Karachi,Manual,800cc,"1,000 km",570000.0,Bolan,12.0
2003.0,Suzuki,Petrol,Suzuki Mehran 2003 for sale in Karachi,Manual,800cc,"100,000 km",495000.0,Mehran,22.0
2021.0,Prince,Petrol,Prince K07 2021 for sale in Karachi,Manual,997cc,"148,000 km",1900000.0,K07,4.0
2022.0,Honda,Petrol,Honda City 2022 for sale in Karachi,Automatic,1500cc,"87,000 km",4800000.0,City,3.0
2025.0,Toyota,Petrol,Toyota Yaris Sedan 2025 for sale in Karachi,Automatic,1300cc,"5,000 km",5175000.0,Yaris Sedan,0.0
2006.0,Mitsubishi,Petrol,Mitsubishi Lancer 2006 for sale in Karachi,Manual,1300cc,"100,000 km",1200000.0,Lancer,19.0
2013.0,Toyota,Petrol,Toyota Land Cruiser 2013 for sale in Karachi,Automatic,4600cc,"122,000 km",28000000.0,Land Cruiser,12.0
2021.0,DFSK,Petrol,DFSK Glory 580 2021 for sale in Karachi,Automatic,1500cc,"31,500 km",4910000.0,Glory 580,4.0
2010.0,Honda,Petrol,Honda Civic 2010 for sale in Karachi,Automatic,1800cc,"114,000 km",2230000.0,Civic,15.0
2004.0,Suzuki,Petrol,Suzuki Cultus 2004 for sale in Karachi,Manual,1000cc,"150,000 km",695000.0,Cultus,21.0
2013.0,Suzuki,Petrol,Suzuki Swift 2013 for sale in Karachi,Manual,1300cc,"111,000 km",2100000.0,Swift,12.0
2001.0,Toyota,Petrol,Toyota Harrier 2001 for sale in Karachi,Automatic,2400cc,"227,000 km",2500000.0,Harrier,24.0
2022.0,DFSK,Petrol,DFSK Glory 500 2022 for sale in Karachi,Automatic,1500cc,"26,000 km",4600000.0,Glory 500,3.0
2022.0,Daihatsu,Petrol,Daihatsu Mira 2022 for sale in Karachi,Automatic,660cc,"17,200 km",3435000.0,Mira,3.0
2014.0,Honda,Petrol,Honda City 2014 for sale in Karachi,Manual,1300cc,"97,126 km",2650000.0,City,11.0
2021.0,Changan,Petrol,Changan Alsvin 2021 for sale in Karachi,Manual,1300cc,"74,500 km",3200000.0,Alsvin,4.0
